protocol_id,domain,split,order,stem,input_relpath,target_relpath,input_bytes,target_bytes,input_sha256,target_sha256,rank_sha256
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,24,110,LowLightTrafficData/input/110.png,LowLightTrafficData/target/110.png,96173,265307,b62d423db1199fb50fc614d83dff4600dfb1fffdfb50988fbcdf15cc68b7b929,52c23c7836003b582bdacff04a2db36de260bc6522f80664bfda39715cdd988c,0aced81edbb41b6f4c024e96da4f64a76f2f054e8dcdcee9252af39b47c2e2ae
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,25,038,LowLightTrafficData/input/038.png,LowLightTrafficData/target/038.png,79163,289865,734a85a1aba9626db6894d23fa3d136c69ee6fdefa4f53e3c9f566012965f051,eca460a08e82b2dc9542b4b9979e022eae95ae9c8d05ebcf326640026b37ff87,0ae8383de128119f58d43217b505b69d07a161b129d6820668535d125592c0e6
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,26,617,LowLightTrafficData/input/617.png,LowLightTrafficData/target/617.png,16214,394044,b703075d587b7ce6ddfe1f7af8d0e3880306bbe0d34db3ad029dcdc4a0d5700a,edd0e24798590bf988d7b181a13cd1294d0e4714144ba30ea2a8708c20362429,0afe90249b625d093425809a69e61bf6c20c401ea1b311828d3efca2a190fc41
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,27,325,LowLightTrafficData/input/325.png,LowLightTrafficData/target/325.png,13331,186102,17bb0f6ec3cb78c533df08ab057814a5b2d1a90488e415910893f7f2f153ccbe,8de1b75e66cc083e186b7bf2211bfd86b2116358297f3c25a4ce6c921c6405a5,0b06e8b9c5505482850a0d68ca25df9de4131d94ac9e6867232493aec5f5ba7a
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,28,450,LowLightTrafficData/input/450.png,LowLightTrafficData/target/450.png,89246,272953,29d20a683e2978db2d208fd11b58a3d78b6a80079b7a12c45d4489de1c87a63a,1185a53fd87ca568ccbb3d6cb20784f0f9d0fb574c0aaa645f7b7656e41d6860,0b20fb59d085aabb1f00c59487f5dba56eaafc13890dcde011d0aae26192e76c
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,29,219,LowLightTrafficData/input/219.png,LowLightTrafficData/target/219.png,23701,161660,744a93d0c6951df6ee1dacbdfcf14b279fc2a565631e6ca05da4d5e753fc00d7,7cff5978907b9e6c09dfc1ac57e04b38da297696dc95528a3447bcfdb8fc67e5,0b422e6cdd8fe35c9ebcbcfe6855a05f76a85cdddb0c923a65255726cb9dd106
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,30,092,LowLightTrafficData/input/092.png,LowLightTrafficData/target/092.png,91182,166883,463dcc386fc958d25ad3be999623e67b9ed3d08e265b764d7cfdec6f3341331e,c94c7692150a185472fadc0f8af56b5544a05cce63108c80de95ad0c7dcf400d,0b5d1698237530ecd1c292deae788eb4b008ce9b98a9eba5b3282c442252a2ba
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,31,536,LowLightTrafficData/input/536.png,LowLightTrafficData/target/536.png,36977,248821,75bfd444a94c0fdc256489ff17eee72d90167392f4ad6eedd86663cc89b15b82,1844e34cb356c025ffecb743ace2c64dc41d5cfaa0f84f6716d33198d081ca98,0b69530c3439869c9cd1b920229a4a2d8ba1a16a56bbae5ddb608855803d40ea
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,32,153,LowLightTrafficData/input/153.png,LowLightTrafficData/target/153.png,32847,166624,4e58d989f1a17cf86482664de1037b8a9828ea4cc196080fe9351b40caf8a6b8,7639944cf874cd0a510ac0e8701c66efa39e2c7899b7ad9e273e70341df5fe20,0bdb80f5146e35a51d604c30f4bef304af9047382145da301e634e6d29dc3753
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,33,706,LowLightTrafficData/input/706.png,LowLightTrafficData/target/706.png,24784,361619,f656f9f402608bfde9e56cb79dcba3a4fe98f803dbc5f21ce95e57cd84ac3626,f9fd24e12530c91e1301ea0d44add554798ddde4bccbf141dcab688e0c6b9cf2,0be5d72c136dfd463c128b9568240ac7dd205b35df5254b909b089bb4e79a731
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,34,079,LowLightTrafficData/input/079.png,LowLightTrafficData/target/079.png,39598,250042,7fb455d1b956a68c8ef3a56474a8abe78f3ee305b8a528d0e937ebe1462d85a5,a9fe8e281067afc747d45821d89c8c72ec825f33031eb2913e505e8fdf039ae3,0c3ed6f6b49deed822b8c7d519040be48a071181de6e193d00c2336152019a8d
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,35,603,LowLightTrafficData/input/603.png,LowLightTrafficData/target/603.png,23085,241362,46bf5f47e96df223660daabf20c27d5e9c212f0d29a9d09781a37394c9054938,999a42a80857838119a7103198d0f34189824ce292f74ba7bddc801b323fdc50,0c952d2d3c85814404c6c5b143680e21b8151351d11a16efc08bf295198071c6
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,36,064,LowLightTrafficData/input/064.png,LowLightTrafficData/target/064.png,68247,222678,b7e73e5c6f04014713a877ed12a6425949582c7db969471b8be024503695b563,a540599e0bc190eb88d486d2e5aef805890872b1c5440cd2c2828b273948cc8b,0c9d5731cb33069f59ff09a89c20f001207aad71ac1286e723f2b87622060029
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,37,174,LowLightTrafficData/input/174.png,LowLightTrafficData/target/174.png,36467,161660,2c7403995d079f6716bf81afc4b4a636d34ec7c0e9b6a08ecb7b552cf94d6815,7cff5978907b9e6c09dfc1ac57e04b38da297696dc95528a3447bcfdb8fc67e5,0d029cd431e829888fbb55f88ed806c66b67f70851f7bb5821021fa1f36a01de
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,38,198,LowLightTrafficData/input/198.png,LowLightTrafficData/target/198.png,7731,149293,06ae8c8bb91cba9352bf26cca904ab48bbfa5721e2eb09585e08729a01848fcf,64ec78e13144e79e2f1e764ae1dff4daced1d98494feb9d4716efcf8cde7d410,0e3521a10f969bb8284b8ecbdd103863432d0819640acdb6ae437cf6194d61f0
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,39,032,LowLightTrafficData/input/032.png,LowLightTrafficData/target/032.png,61507,216895,65468be9095d2b49f4bbbe36b23886d7d7fb3663d073395ecead3eaa784e3a31,b51478036966117e05c85f1e634ee168c16e63ad30e1fc80a688617c0fc85a6a,0ecb427904402f07e3f9687cadb164d47b7296768ebe9978b708dd5a6e5896b2
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,40,736,LowLightTrafficData/input/736.png,LowLightTrafficData/target/736.png,39090,225031,0ad2c9cf38fb63f56a214acafe12d9703521c65e71db9d0833baf520bf166ed8,0b70afde3e9f203631838d904866d2d459a301288e2488457ee3d2232680a8c2,0f3b452e342c6d42c41a621d5d5878459945d84206ca897fe899b1c17462a97b
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,41,321,LowLightTrafficData/input/321.png,LowLightTrafficData/target/321.png,43952,227842,9b92438a03c0045ef5c14c8966cbb41e58323d5e072e4a02ecd82a299ae5e76b,1a176ae7e16979710c8a2146ba34a04e4171d6451b8741b1434f3813a197abee,0f7da66e8a33142eb6607b79d19e1973e643c6aa9afabcb630f7b5cdaae7c6bf
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,42,177,LowLightTrafficData/input/177.png,LowLightTrafficData/target/177.png,14468,202694,51a140b10f12c54a8a81b1cb4abc65019481f885ceb356f4a1b6342df65dfd00,01a498cad512326e977795704fa70c99ea00003868dccdee0a6e633a8704a2ab,0fc6f638852a79b04466e91002f86570188ba2391ed35627ea126f5f1c99536c
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,43,243,LowLightTrafficData/input/243.png,LowLightTrafficData/target/243.png,18948,200485,f6091ebe6b006389e5820cec7f355b6d24118ce5f2c52e8973e4d3cdfed8e4e4,f9ec4bb621f45f55a047db1c2e3c1eac9f84152dc6795924bd16ecc00002bfde,101d79b1e468d51444187c3b6b7ffb0e30aea65ad13bb0beb735906a83e736cf
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,44,218,LowLightTrafficData/input/218.png,LowLightTrafficData/target/218.png,20052,225297,8d6826921c0af2ae4db52ee9dedba4a5f025e0687dc300cb6ef596b7c76d4148,3ef73622df630a390016e5e346202ac0280b1077bb2ad76f287d2b7ae4acc268,10813049150aed03e0af62c07222cf07a52c8e2d953c762714b20fca72909c9c
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,45,690,LowLightTrafficData/input/690.png,LowLightTrafficData/target/690.png,39008,242783,615ec7b3ec71ee5cf932292f1f6e2c16b8a78caccafdd926fb5600e17831f623,33b33673a4689861107846bfd433b40f2d19ea1f61ea358176ddbbee6c451d41,10ebfaf92077dddfb14f8b3846a3b3f53bf92a459579cae80c7a2c885ca36971
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,46,290,LowLightTrafficData/input/290.png,LowLightTrafficData/target/290.png,62430,778562,7948d6943a848a5e26e65ffd36ec4cc5e6d1c14341aab32123615786077b66c1,6989571ae4a26f22a4c0b7c7e8847475585d0dca565dbab11ae54489a3074a8d,110b1e4c9a6866e26668afdd2527878ab5501a7335d14f7eb91e094f8a14cd40
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,47,407,LowLightTrafficData/input/407.png,LowLightTrafficData/target/407.png,4316,199409,c82c7a70bfd825853f3f4d8c06adf00a979ba8386da833ddeddc86f810ca6dc0,5bb081b6aef6b0ac8e080166d3d2d494c3a25eb23af7b94cdd25d3a92a25c7fb,1164a1f88d5c8c054ba31ecba08a572e214219e498564c2f5d3a26ecc7345606
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,48,375,LowLightTrafficData/input/375.png,LowLightTrafficData/target/375.png,74377,238440,88e197f167802f0dfa23ae831d8d62f6d38590d8e941f0ec1e6c21a0437111a0,63e53bc50a2ece2fe3ad5408c140e212c335910461544afe04d8b78eec816900,118318a5f0fabd7e1680a3a32ac4756e833e9f2ab929914645db43d79fda1f83
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,49,167,LowLightTrafficData/input/167.png,LowLightTrafficData/target/167.png,54170,241488,d2d3a0ce667c7e98fdda6f3dcff74f175d675ae4de668b177cc87d1563a48ee9,12b88d87df9a7caabb75382065f957e8edcf508b69b23e7de899578fb8035df5,11e863d2d0595705a756df03331a20a8e0183ee6b07459105338ab823a28155a
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,50,547,LowLightTrafficData/input/547.png,LowLightTrafficData/target/547.png,36289,217439,fed930295a03dbf92a5085490ceb1527f4f334bb3603e1d8bea72bc20e1412c2,73e5b3db10a406f4f386205f271a853d0544057713204dbc1d5f506aee508787,123affe52de0860b3cd8e19fbec164ff6c9c2262c0e9e1db5d0311c1c4a0c67e
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,51,309,LowLightTrafficData/input/309.png,LowLightTrafficData/target/309.png,25574,247531,691fd2d03164b138322cf36587270fb03d11508be169a7a1fb711751cc22010e,ab7b56ca7a6dfc7f4f2cd1475039d30fe81a119cb5ca580651d441b838903734,12522a1ef795428b296e28b9571429a232028a44374a9237ee0be797a5bdb178
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,52,246,LowLightTrafficData/input/246.png,LowLightTrafficData/target/246.png,42561,260331,0ef73b06188501aaea48873cdc847795dd992a36949ccde5bc0619203979f7f5,8406641a3c0fe5387da52d7e775bd0a098d04513cd3cda3979377147cb618a27,1252db6967bce52be3ed5feef7b062c8909d4736af423aec94e373a08c672a40
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,53,058,LowLightTrafficData/input/058.png,LowLightTrafficData/target/058.png,80624,205300,cba264ae5ea4f3f0f62cce2f564f8c50c0a2161484f994aad3869c01d5caf291,4a797edd8e0ccafa6d73a51f1447f0739847464499c8d779ff8624ca3c30705c,12887cddc4ccaed73d19ab2b1d7815c8f287e0ce8151c359f63f3bf97ab9934d
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,54,104,LowLightTrafficData/input/104.png,LowLightTrafficData/target/104.png,32261,388668,2ba0e4627dc0b9bafa64113afa1be9afdeccc284628ab9030555a7c39153ac77,83300950000d806bb1ec4b360ef7629af0a3e125dbed2d50dcc472135cc40a8c,1340a32c6dc208c071b0704e4b33c2eca83d9b60694198b9849e1c8e4e73a84a
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,55,098,LowLightTrafficData/input/098.png,LowLightTrafficData/target/098.png,6899,194771,4f1afafbb42c172739cd6d8e9fc6b57fc5a2f4392bca25d9b456cfc99a41bd47,2de54c136dbb974d6942ff6d6984db1b39227bb14cb610c1812d5adca8f89fe0,1349fdc44d1b3a791a64674bc7c939ecab6a8cebd2f222192cc99901ad9b60e2
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,56,361,LowLightTrafficData/input/361.png,LowLightTrafficData/target/361.png,43131,250318,3b28c75a787c591dc0a420ff22431bcb38be6cbc7444a547a4c4e48a9d725c21,a075f7fdbfbdde74dd00e1d77caa097aaee63721b0e6b8d0c9c80e5a519b1284,13c046362069ff620c4448e2614506c8f4d10b43bce10b0f724fe0eca8f18730
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,57,076,LowLightTrafficData/input/076.png,LowLightTrafficData/target/076.png,33407,202969,0523dc90e8fa9c38b967a1dbba77756eb8986e58008a75af4b14db5ad5b321d7,0baeeef994c5fb0b0930bdecc07336cf1e2e3b71f824baa191f24a7557772341,13e7dec69d533576cc2a7b22fabe722c2745d338a36056374c3c43681a2dd658
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,58,455,LowLightTrafficData/input/455.png,LowLightTrafficData/target/455.png,67019,339980,88d24072db13af920e986b9b321918bf1405553239da6f11b26aa4d287468034,f6f7985ff95e55ac75cbe4fd9119019e36336496246522e9c9a67ec2e8fdb488,13f636cbf6e65116bdbdf9b322b50625546f2afcb1cb67cb00f221653aa66b12
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,59,528,LowLightTrafficData/input/528.png,LowLightTrafficData/target/528.png,51934,215912,296dbc15802fbfeadb31f6c07c6ebc5699cdc61ce22093221da38cbb4cc8b934,2958cf58dd600ee03f96ce63e948e0aa9eac7d8bc63be1076cf768cfdb0fc537,1445026a4e0d4cb033201e8b51f8b8b2e527f7d98b09a2ee04899459196df3e2
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,60,622,LowLightTrafficData/input/622.png,LowLightTrafficData/target/622.png,90072,259779,b1f0c118d96bb604bdbf2e02b0e189957d26e1046bf27956be9aea79cddca84a,8a955aeb70dd83db291194910d41403c4f093dfcbfd4fc95fe81e8f7ad9c23cc,148c0e69e639e84c9e1d0379d4d02247ebc63b59c7e6626032e4186509848be1
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,61,644,LowLightTrafficData/input/644.png,LowLightTrafficData/target/644.png,6766,280730,699af444b337ae136cedd005a53ef7fdb42646bb4a377a9375d285c27ac71b63,2cb56b2cbe19cbb746256510475ef0458c0485b3028ac14a0889f8d507bbd0bd,150bf98d42d6af1bc57fc4992e0a2aa3706902959e8f2c992d3a4897d5af263b
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,62,451,LowLightTrafficData/input/451.png,LowLightTrafficData/target/451.png,78398,214360,8c9dc0e6ce7d7e645aca2764a5a5d2338ecb336a2e409e8ceeab45b154b91248,746a908add0af097299100d0d22ffd2bc32790d0ae36d335b9b4d3409a5a1728,1519c0426a825a763791b5d7a1b8c645730b065b15a1b6f1e0ef71a5966ebcd0
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,63,507,LowLightTrafficData/input/507.png,LowLightTrafficData/target/507.png,88057,280730,39bc37549b4d06c2fa2468919b9a4a10a6ebd7fb5702a15fda81c85f1947a24e,2cb56b2cbe19cbb746256510475ef0458c0485b3028ac14a0889f8d507bbd0bd,156e9391a7e5b1cc9fed193f3f135376e296346ece3b072f7cb2fa1b9f9050be
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,64,176,LowLightTrafficData/input/176.png,LowLightTrafficData/target/176.png,64139,166883,ce7fd0aa16970a51ff72f6f7330a9415df16eb21dedc212d9b14ba66b170aedb,c94c7692150a185472fadc0f8af56b5544a05cce63108c80de95ad0c7dcf400d,15d5931714ec6ba32e6cbfce933a56a4c627f6a71ed6379301ce2ca43cb59bad
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,65,595,LowLightTrafficData/input/595.png,LowLightTrafficData/target/595.png,51991,280065,ddd2420896f54f9808fbc09a34d43ba717cadfc885020676cc04e4fe5b62d9d6,f2d2b20787e8336de303c3c755e1cada884e657ae50590a42219a715dee11f80,1630b29e8d828fb633a41c21dec3fbeb92951525025201fe7b74a41591f19e25
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,66,165,LowLightTrafficData/input/165.png,LowLightTrafficData/target/165.png,110593,234723,1feb98a7051997127719f492763c20686ef904cf7549ae3de407cd034a9c6059,06c67c6edd0b74d7e4149e288c99e68cdb2f2e3961645b96ff44c2d87cd38361,168a51595cebc3b1ee748f9a0292861367e9056b93ba988de1398b2600fde169
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,67,364,LowLightTrafficData/input/364.png,LowLightTrafficData/target/364.png,24981,227842,28d932a46e8215a4148af5d07396c2f5939e1f6b3c0ab014d5e5694963f5d7ec,1a176ae7e16979710c8a2146ba34a04e4171d6451b8741b1434f3813a197abee,16b1ad32dbc24f4419ca2394d0cf0b355c80a5c5d3bc8834e137620d422f9910
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,68,651,LowLightTrafficData/input/651.png,LowLightTrafficData/target/651.png,33098,279643,49b5560d8291443841b3e00e5ba38cf84df9511abfdcbc0fb04677d9bae39055,eb6fd039b48a4c6dc0a75adeba9b2a9be9e641af1026d2a5806cd05efc93aabe,16fd0bd0465fb44baf31854a57ccf40bca8dc899fdc1f07e9193094fe0472c13
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,69,589,LowLightTrafficData/input/589.png,LowLightTrafficData/target/589.png,18152,311452,5135f43f594ec84b8e0884a0c43f105a53d10d8756a6ad5cb9c3429793776fa4,6cc0592dc25afd924b81afce0fa5c2493b0fec274f0f218c75cbea2bb74441f2,186374c45c1d957722999d22658f2524c96c5e6fe181946c2ede3e32451e5fa2
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,70,681,LowLightTrafficData/input/681.png,LowLightTrafficData/target/681.png,31623,168147,51082fa86fa4018f937950a2b12b0dbb7970066604e9bf2adc0af2130c990a87,fae4194ee89fd82a52f7a997c7b6555925e308d0f564fd475ee651404dc965fe,1871f262ac457458f44ba1e94c989b4ce1cefe295ec111e045d2cdb6509044c6
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,71,372,LowLightTrafficData/input/372.png,LowLightTrafficData/target/372.png,7725,193855,67aca99a6c0feb668e0da444124ac7bad3b6d57408db89d9f7bcd23738e2fc13,8cbcc43a72d560a447525aeefd0bf503bf4832d99f7dddae66fe557d087ea5cb,18afcdaf0e1bc08b94fa1fa02bba243a5e47145addfcd086ef8341d08602c431
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,72,705,LowLightTrafficData/input/705.png,LowLightTrafficData/target/705.png,63700,221908,96fc4e42e4b730632a0932b4fdf77f46c920573df567197348f64ebfd3e34098,2dea037d5ee32784831b840686108a5efc9766171693cd05f4d46d75062a8d71,19863bbc6f01c746219cd3ca5b1a81aa38ecb62de0ae6aad05efd43f07078be4
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,73,105,LowLightTrafficData/input/105.png,LowLightTrafficData/target/105.png,97962,236379,ee4b68532d6a37908da468474224c348f9d20dd496fc20c340abb72496f8bf24,3b704770136493dfe37cb078e9e3e694c8f9a49b1c8acfa2efb1188406090a4e,1a98e1ac3e5f2085288a353b86146be80045598334d824c18527741ce2a0640e
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,74,388,LowLightTrafficData/input/388.png,LowLightTrafficData/target/388.png,24204,588460,50bc12230bccb847dae95ea0415fa141e0f4fd7dbab113896c9a2ebe7337b491,4e8c9d4229a95ece0e2ead22d5a8f86b09c43d9fe2db888cfc820f8cfacef112,1ab193524c80e82d2677a27602363d2b8203309af7248cda0f038b9e3aecf802
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,75,612,LowLightTrafficData/input/612.png,LowLightTrafficData/target/612.png,15056,183352,3c1065406f1f697caf174a10ca6f470d5a0076ab0c3a939ef23630a06c325094,279148ed763b5db96b6c33d0ff68d9252e59341f94c6c47cf40bd5e1439c55e3,1bedff6047a6364382f841329a0d34a22357521e5345b68bf846160032ea75bf
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,76,406,LowLightTrafficData/input/406.png,LowLightTrafficData/target/406.png,39536,280201,acbe1d4e4aa2eab0f6293035a45a5c3eba4329ea9e79057e62d1b5efe70d0281,cb175ba76f09e6350ab5d9573af4d3036aa75d08455f8729a7830d54a066d943,1c07058aae7b9b99b6b8a50d0062039b11869685a904a5d9700a48de2f1ebc43
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,77,333,LowLightTrafficData/input/333.png,LowLightTrafficData/target/333.png,71956,299375,d1c2e94c06b3c643709c8e1cafb4c1d2a2eac1864a17da90860bef4285ef149a,68d46fff704b590a848639bb51ea394ea11abc7011a9167cd8a1b4e578e4246d,1c310ea542417d333d61495a5248db7dac9779123ce0720d57913f12624d08ca
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,78,724,LowLightTrafficData/input/724.png,LowLightTrafficData/target/724.png,25307,140566,e5914f254cc7ce6088fb6eb77c66852a69b7202070f1ec1b4e4e410d73a7674f,255ab565a3a69411b8bae6bbba62fdf8035e3cbaadc09d811f85413af22c0e57,1c31580947faa27e0fb5e0337f8ee7597602854bf83262b806eacf0ec7b78fc4
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,79,221,LowLightTrafficData/input/221.png,LowLightTrafficData/target/221.png,78196,250697,8f8f97580ec3e6259b4c43167a1663581569980df2364e2ba2415812165aac5a,a3c02184a89e59ebf212f5b3abd435d132553f980f52e53751261cbc559480e4,1c5e4f5503d324e6857b436ff46b6ccad31912b92bb2853a6dd673ccd73aee74
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,80,565,LowLightTrafficData/input/565.png,LowLightTrafficData/target/565.png,42715,250880,1a18214efe7b1721e007e76223ba78a390a02b4d24df6b9db24e8f7cc566618a,b25507a4f1913ca366ef87f8e1bc7eda5c4e8a1178c73c9cc79f3cea6977f617,1cbfd016c3e5ce8a6a0caaabf718e7f231e724b532cd8fc9bd4485e1f125063b
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,81,069,LowLightTrafficData/input/069.png,LowLightTrafficData/target/069.png,50854,149293,700c6d5c306528547f90fb1463c020a221b1f756915e8240f5f6eba349fcb426,64ec78e13144e79e2f1e764ae1dff4daced1d98494feb9d4716efcf8cde7d410,1cce216fe42f864d959935563b44f2cd98b710937b3f001508891d986aa5e780
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,82,355,LowLightTrafficData/input/355.png,LowLightTrafficData/target/355.png,11584,169811,3f35c681451b4c995b01657d4c239600f0bf60c72a0d84bc7681907dda223bb7,041ad66f7d6650b8d6f00831d8af755631b1bcd6c620b8d49fb2477da9a729cc,1cf4169d6c351b7f2ba412273f411207e9368e5345aa6f0f3cee9c15e2bd541d
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,83,542,LowLightTrafficData/input/542.png,LowLightTrafficData/target/542.png,40369,272953,a42593893b38a261b55fcc69cb50d8a8582c5896317af54767f6a3377e38de44,1185a53fd87ca568ccbb3d6cb20784f0f9d0fb574c0aaa645f7b7656e41d6860,1d544905685097e8d2b49929078731fa2927fb8dc607902e756ee160582c030c
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,84,197,LowLightTrafficData/input/197.png,LowLightTrafficData/target/197.png,44275,236545,e56aae6ecc3a48c97fbd198787f55311d6af6652d4a93d2f10af004f55cbd834,35dd8068ae86bcf41bab6310da039a453b136f0574e9ebbf638a691fddf021c5,1d6f5502d89dcb576e8e9044ec93297eea7186c4afd70e87a0ba48bb366651d9
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,85,310,LowLightTrafficData/input/310.png,LowLightTrafficData/target/310.png,82199,334681,921b1f9141264eb4c11c1e1ff835d027040cc94585a77dcf00ba89be5e4924f0,1f7010f1f09a52652b0ac5f1e58be509c9e09a2ca92f92b28e95a6a1833bf6b2,1d7ba4141fd4b31097ca2b015ebc8894406f6fb6a00da66f5f28bb1acb7949f2
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,86,516,LowLightTrafficData/input/516.png,LowLightTrafficData/target/516.png,69619,194751,ed6683b3fa02994fe36deaee9f8b5d4934e6e62f84d350e75ebb83463154423f,108b2d013855b034344f7ca13bda2cb6c0a501c65b4cb39981a3d5606ce49fdb,1e1ab1ddb5eb0889972f3e4864d67f9ef8cefbac0c6303c93d5dea34b819a25d
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,87,632,LowLightTrafficData/input/632.png,LowLightTrafficData/target/632.png,23333,241841,65ad4629ce6f6c947e7d300d17243473b1f148512524b19e0c547ece31a4b31c,fad5fa9c92fe2ae57ee351f451cc3d52ac486789fc5be4c1bb5c5905a3faab26,1e3a5d595bd804683b5f703377e9a0cf3998794dc5bb0e6fbae68261585b6095
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,88,543,LowLightTrafficData/input/543.png,LowLightTrafficData/target/543.png,50449,221959,493d83cbed2d78721bd9940d9a8e14ab6fb6633a167a8363e656d1bcd6d3e628,4f40548813a3f8c62472329b749d9595a1b5e80523d47779a24503b14ab998d6,1e9dc7cf4cacdce63592a1c163fa1e65a19bc1a7296d8a59866d0fd31db0cf0b
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,89,523,LowLightTrafficData/input/523.png,LowLightTrafficData/target/523.png,57364,331479,a3871616b46483abb8fbb2136adda307e019c03ec16b1b82f8009f9cc1808a9c,b8dd4999c5aa383ec664fd615366546c39a149ff9e47904bcc7e882e191c5b70,1f2a0a30ffdb140032c276689f5b391b60445afe01da214d1b3081b3a9e687c9
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,90,356,LowLightTrafficData/input/356.png,LowLightTrafficData/target/356.png,52777,155210,dd402286e254e2e8038845325a241f4d5d6d4159ede5093cdb6bd2af60626113,6e27492cf29681b8e42ba86f556541ea75bbf3940beddddb3da5504967d63c7a,2003d57f57d264aa4ae7282de0b994a2f7207b07d7846a571f491ed841e99eb0
four-method-motivation-six-domain-s2026-20260813,LowLightTrafficData,train,91,485,LowLightTrafficData/input/485.png,LowLightTrafficData/target/485.png,56222,195436,20365a97fa5051c8c3411ff9f387060cf8382592b24e7ba9038a443523185beb,237ac6656f387caa658e09ed2a4b87c2c66f56a151912e57b177e4a6f30ffc59,2031bff2bfe9adf573c9218f43c60cdb6a77f4d66713e8caaedabbdae0ee33fd
